# Opsim baseline2018b + Orbitfile mbas_2k
# ./baseline2018b_mbas_2k.txt
# ephemeris generation via PyOrbEphemerides
# planetary ephemeris file /epyc/projects/sssc/sources/oorb/data/de430.dat 
# obscode I11
# direct obs header metadata
# observation generation via DirectObs
# ephMode nbody prelimEphMode 2body
# rough tolerance for preliminary match 10.000000
# time step for preliminary match 1.000000
# pointing footprint camera
# obsRA fieldRA obsDec fieldDec obsRotSkyPos rotSkyPos obsDeg True
# obsMJD observationStartMJD obsTimeScale TAI seeing seeingFwhmGeom expTime visitExposureTime
objId time ra dec dradt ddecdt phase solarelon helio_dist geo_dist magV trueAnomaly velocity observationStartMJD night fieldRA fieldDec rotSkyPos filter visitExposureTime seeingFwhmEff seeingFwhmGeom fiveSigmaDepth solarElong magFilter dmagColor dmagTrail dmagDetect 
268897 60100.2923611 300.201440598 0.714408691938 -0.0678086167217 0.0780752520706 14.4069661952 128.289880954 3.20038692015 2.47108598439 23.9809935727 236.539008868 0.103410606263 60100.2923611 248 299.025497 0.674445 223.15420143 z 30.0 1.12230723413 0.974536546452 22.1955667657 129.610614655 23.6829045811 -0.29808899161 0.00626140449983 0.0039950825209 
268897 60100.3133565 300.200014672 0.716047444606 -0.0680229775885 0.0780271386695 14.403264814 128.308221904 3.200375475 2.47086887088 23.9806683374 236.542610395 0.103515022335 60100.3133565 248 299.025497 0.674445 216.464282689 z 30.0 1.07222168304 0.933366223459 22.253841931 129.628577087 23.6825793458 -0.29808899161 0.00679539780013 0.00436254050308 
268897 60113.2838194 298.9871498 1.55329745725 -0.128535342159 0.0496434054813 11.9270134432 139.495440927 3.19318109952 2.35168390392 23.7816999509 238.773031987 0.137788975944 60113.2838194 261 299.025497 0.674445 229.329243718 g 30.0 0.749677215785 0.668234671375 24.8495895277 140.291080136 24.0621178832 0.280417932256 0.0207194590511 0.0149284197321 
268897 60113.300544 298.984998915 1.55412725327 -0.128593509949 0.0495845354355 11.9235012479 139.509634756 3.19317166524 2.35155069924 23.7814442605 238.775915105 0.137822048147 60113.300544 261 299.025497 0.674445 237.465039932 g 30.0 0.723529042959 0.646740873312 24.8871077805 140.30442529 24.0618621928 0.280417932256 0.0219359273231 0.0159296437388 
268897 60118.272662 298.323488099 1.76876910554 -0.148397689807 0.0366041702627 10.8900096845 143.628125979 3.19034922308 2.31451209053 23.707372592 239.633878325 0.152845476285 60118.272662 266 299.025497 0.674445 214.479447757 g 30.0 1.06270528989 0.92554374829 24.4681881188 144.149502451 23.9877905242 0.280417932256 0.014015757356 0.00962389343936 
268897 60120.2474421 298.034738829 1.83571825624 -0.155442417546 0.0312250743333 10.47888224 145.205851247 3.18921852371 2.30128077044 23.6788373126 239.975096304 0.1585476283 60120.2474421 268 299.025497 0.674445 235.016385256 r 30.0 0.97960042424 0.857231548725 24.1057361209 145.622247721 23.5015434669 -0.177293845688 0.0171321332122 0.0120436841462 
268897 60120.2697685 298.03126521 1.83641444056 -0.155563133392 0.0311365470303 10.4741645692 145.223535648 3.18920570897 2.30113585656 23.6785148515 239.978955536 0.158648583454 60120.2697685 268 299.025497 0.674445 212.220406232 r 30.0 1.14533195654 0.993462868272 23.9401787555 145.638873592 23.5012210058 -0.177293845688 0.0132002769508 0.00900463119143 
268897 60122.2669444 297.725257171 1.89303328162 -0.162228720159 0.0255546458886 10.0625727427 146.772964486 3.18805656322 2.28865205736 23.6503610603 240.324314144 0.164229100865 60122.2669444 270 299.025497 0.674445 250.633246543 i 30.0 0.812431249542 0.719818487124 23.7494661827 147.090341213 23.3577413875 -0.292619672813 0.0246684714391 0.0182195754386 
268897 60122.2837731 297.722525648 1.89346277702 -0.162225937908 0.0254861664703 10.0590713071 146.785859029 3.18804685658 2.28855107697 23.6501252408 240.32722537 0.164215710611 60122.2837731 270 299.025497 0.674445 258.492725889 i 30.0 0.797912756905 0.707884286176 23.7654902363 147.102509701 23.357505568 -0.292619672813 0.0253802713365 0.018825175506 
268897 60123.1944329 297.579150285 1.91551395723 -0.164697632626 0.0230157579129 9.87415264823 147.473880981 3.18752100849 2.28316649937 23.6375806144 240.484790625 0.166298031573 60123.1944329 271 299.025497 0.674445 172.676298193 y 30.0 0.767304870495 0.682724603547 22.0453090533 147.749499546 23.334703448 -0.302877166451 0.0275771936283 0.0207174781809 
268897 60137.1876273 295.111685688 1.95123398267 -0.194082685424 -0.0181146123303 7.57779622531 155.645265651 3.17929807069 2.22534664085 23.482806096 242.913099212 0.194926211581 60137.1876273 285 295.892143 0.449605 212.213807721 y 30.0 0.812337123467 0.71974111549 22.0546873332 157.086681178 23.1799289296 -0.302877166451 0.0329585280935 0.025496016506 
268897 60138.1878819 294.922907553 1.93158469959 -0.194944773155 -0.0210885398233 7.48222907803 155.974190885 3.178700199 2.22308205781 23.4760013767 243.087199471 0.196082102938 60138.1878819 286 295.892143 0.449605 266.982972369 g 30.0 1.48578371454 1.27331421336 24.0850086504 157.40173332 23.7564193089 0.280417932256 0.0123674761403 0.00837841715246 
268897 60138.2101852 294.918556239 1.93111330796 -0.195015526366 -0.0211836041828 7.48023105718 155.981026016 3.17868685284 2.22303416859 23.4758576579 243.091082284 0.196162689138 60138.2101852 286 295.892143 0.449605 249.614418013 g 30.0 1.16044021395 1.00588185586 24.3583390842 157.408420377 23.7562755902 0.280417932256 0.0188010038023 0.0133728780963 
268897 60146.1224537 293.415151175 1.67231664305 -0.194473323635 -0.0438571025413 7.23318074785 156.84350084 3.17391114946 2.21431817099 23.4530988791 244.470763241 0.199357264851 60146.1224537 294 292.743639 0.279776 279.740509551 u 30.0 1.35670644452 1.16721269739 22.834476163 157.933285071 24.9973100698 1.54421119067 0.0148817204063 0.0102879305359 
268897 60147.1871991 293.214022711 1.623989541 -0.193968311324 -0.0468331741184 7.27305698715 156.712288108 3.17326230841 2.21438824403 23.4545075027 244.656765452 0.199542105822 60147.1871991 295 292.743639 0.279776 196.997903891 r 30.0 0.974262088388 0.852843436655 24.1027032231 157.756909288 23.277213657 -0.177293845688 0.0257532924938 0.0191440194523 
268897 60147.208669 293.20985757 1.62298315783 -0.19385506922 -0.0469149420177 7.2740765994 156.709004888 3.17324921004 2.2143933119 23.4545490478 244.660516902 0.19945124629 60147.208669 295 292.743639 0.279776 191.271976634 r 30.0 1.04377444961 0.909982597575 24.0198785727 157.752808002 23.2772552022 -0.177293845688 0.0230265477723 0.0168368947949 
268897 60148.1373843 293.036102203 1.57827029027 -0.192777228886 -0.0493304363199 7.32285344411 156.546554733 3.1726820562 2.21470334332 23.4566391702 244.822823528 0.198988823617 60148.1373843 296 292.743639 0.279776 276.275319133 i 30.0 0.839479903459 0.742052480644 23.6910062652 157.564046456 23.1640194973 -0.292619672813 0.0324187150869 0.0250077016901 
268897 60148.1578241 293.032158999 1.57726121097 -0.192894636964 -0.0494061267494 7.32411822494 156.54244425 3.17266956152 2.21471181132 23.4566951895 244.826396381 0.199121335697 60148.1578241 296 292.743639 0.279776 276.922849115 i 30.0 0.952956161239 0.835329964539 23.5644013902 157.559446465 23.1640755167 -0.292619672813 0.0265839413823 0.019857647536 
268897 60150.1561921 292.661013952 1.47322204639 -0.190228280203 -0.0546251531055 7.47229589928 156.046421447 3.17144541737 2.21614679204 23.4638181421 245.175853583 0.197915906235 60150.1561921 298 292.743639 0.279776 242.081883333 g 30.0 1.05700507142 0.920858168707 24.3046103945 157.045627346 23.7442360744 0.280417932256 0.0222611123842 0.0161992110845 
268897 60151.1853009 292.471992902 1.41563453545 -0.188546821393 -0.0572612013755 7.57008778702 155.717507105 3.17081304513 2.21728812048 23.4687888423 245.355927388 0.197050118093 60151.1853009 299 292.743639 0.279776 191.716728347 y 30.0 0.818273167421 0.72462054362 22.0360803864 156.727097911 23.1659116758 -0.302877166451 0.0331833465805 0.0256999668647 
268897 60154.1438426 291.940066786 1.23552713548 -0.182762504177 -0.0643894324779 7.92386299076 154.517900391 3.16898766646 2.22207828828 23.4874787144 245.874040666 0.193773403613 60154.1438426 302 292.743639 0.279776 180.415272352 y 30.0 0.891137624981 0.784515127735 21.8724153348 155.624373569 23.184601548 -0.302877166451 0.0282356265462 0.0212913347141 
268897 60154.144294 291.939984269 1.23549807029 -0.18276292284 -0.0643908636711 7.92392621026 154.51768887 3.16898738712 2.22207918011 23.4874820871 245.874119763 0.193774274064 60154.144294 302 291.187288 2.688044 177.049262556 y 30.0 0.956687464163 0.838397095542 21.7869315254 152.765933951 23.1846049206 -0.302877166451 0.0252204453515 0.0186888726608 
268897 60177.0886227 288.748269319 -0.7304980082 -0.0961763100247 -0.100926788879 12.4425741933 137.800600488 3.15447181899 2.33076868237 23.7542386227 249.914110859 0.139413411562 60177.0886227 325 289.582803 0.187415 238.670534409 u 30.0 1.02295736157 0.89287095121 23.1867422816 138.038145719 25.2984498133 1.54421119067 0.0126787844966 0.0086117594153 
268897 60177.0890741 288.748225899 -0.730543566155 -0.0961737096393 -0.100926940407 12.4426715333 137.800208121 3.15447152739 2.3307719684 23.754244941 249.914190726 0.139411727361 60177.0890741 325 287.999983 -2.308097 241.103939966 u 30.0 1.00171840096 0.875412525587 23.2309185504 137.261081239 25.2984561317 1.54421119067 0.0131352533231 0.00895551022399 
